ProcessId,EvidenceName,StepName,SharedTopicsCount,SharedKeywordsCount,TotalSharedEntities
934650,"""Απόσπασμα ποινικού μητρώου ή ανάλογο πιστοποιητικό από το κράτος προέλευσης, προκειμένου για τις επαγγελματικές δραστηριότητες που περιλαμβάνονται στο Παράρτημα VIII του Π.Δ. 38/2010.""","""Πρωτοκόλληση αίτησης""",0,0,0
934650,"""Απόσπασμα ποινικού μητρώου ή ανάλογο πιστοποιητικό από το κράτος προέλευσης, προκειμένου για τις επαγγελματικές δραστηριότητες που περιλαμβάνονται στο Παράρτημα VIII του Π.Δ. 38/2010.""","""Διενέργεια ελέγχου πληρότητας των υποβληθέντων δικαιολογητικών""",0,0,0
934650,"""Απόσπασμα ποινικού μητρώου ή ανάλογο πιστοποιητικό από το κράτος προέλευσης, προκειμένου για τις επαγγελματικές δραστηριότητες που περιλαμβάνονται στο Παράρτημα VIII του Π.Δ. 38/2010.""","""Υποβολή αίτησης και δικαιολογητικών""",0,0,0
570467,"""Αποδεικτικό ασφαλιστικής ενημερότητας (ν.4611/2019) ...""","""Παραλαβή και καταγραφή αίτησης και των 2 φακέλων απο το Τμήμα Α της Αυτοτελούς Διευθυνσης Ιδ. Εκπαίδευσης""",0,0,0
995874,"""Έκδοση αποδεικτικού φορολογικής ενημερότητας για χρέη προς το Δημόσιο.""","""Διενέργεια ελέγχου κτιριολογικών προϋποθέσεων""",0,0,0
570467,"""Αποδεικτικό ασφαλιστικής ενημερότητας (ν.4611/2019) ...""","""Υπουργική Απόφαση τροποποίησης άδειας ιδιωτικού σχολείου Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης.""",0,0,0
934650,"""Βεβαίωση για το επάγγελμα εγκατάστασης από την αρμόδια εποπτική αρχή του κράτους ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό για την άσκηση των οικείων δραστηριοτήτων και ότι δεν του έχει απαγορευθεί, έστω και προσωρινά, η άσκηση των δραστηριοτήτων αυτών κατά τον χρόνο της χορήγησης της βεβαίωσης.""","""Υπογραφή Βεβαίωσης έναρξης επαγγέλματος από τον Περιφερειάρχη ή τον Αντιπεριφερειάρχη""",0,0,0
570467,"""Αποδεικτικό ασφαλιστικής ενημερότητας (ν.4611/2019) ...""","""Τέλος διαδικασίας""",0,0,0
934650,"""Βεβαίωση για το επάγγελμα εγκατάστασης από την αρμόδια εποπτική αρχή του κράτους ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό για την άσκηση των οικείων δραστηριοτήτων και ότι δεν του έχει απαγορευθεί, έστω και προσωρινά, η άσκηση των δραστηριοτήτων αυτών κατά τον χρόνο της χορήγησης της βεβαίωσης.""","""Πρωτοκόλληση αίτησης""",0,0,0
934650,"""Βεβαίωση για το επάγγελμα εγκατάστασης από την αρμόδια εποπτική αρχή του κράτους ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό για την άσκηση των οικείων δραστηριοτήτων και ότι δεν του έχει απαγορευθεί, έστω και προσωρινά, η άσκηση των δραστηριοτήτων αυτών κατά τον χρόνο της χορήγησης της βεβαίωσης.""","""Ενημέρωση ενδιαφερομένου για τη χορήγηση της βεβαίωσης και παραλαβή της""",0,0,0
934650,"""Μεταφρασμένα στα ελληνικά και επικυρωμένα αποδεικτικά έγγραφα των επαγγελματικών του προσόντων και επαγγελματικής πείρας: (α) τουλάχιστον δύο ετών ή (β) εντός των τελευταίων δέκα ετών (σε περίπτωση που ούτε το επάγγελμα, αλλά ούτε και η εκπαίδευση είναι νομοθετικά ρυθμιζόμενα).""","""Υποβολή αίτησης και δικαιολογητικών""",0,0,0
995874,"""Έκδοση αποδεικτικού φορολογικής ενημερότητας για χρέη προς το Δημόσιο.""","""Εισαγωγή γνωμοδότησης στο ΠΣ ΠΑΠΥΡΟΣ""",0,0,0
570467,"""Αποδεικτικό ασφαλιστικής ενημερότητας (ν.4611/2019) ...""","""Ενημέρωση για τη δημοσίευση της Υπουργικής Απόφασης στο ΦΕΚ""",0,0,0
934650,"""Μεταφρασμένα στα ελληνικά και επικυρωμένα αποδεικτικά έγγραφα των επαγγελματικών του προσόντων και επαγγελματικής πείρας: (α) τουλάχιστον δύο ετών ή (β) εντός των τελευταίων δέκα ετών (σε περίπτωση που ούτε το επάγγελμα, αλλά ούτε και η εκπαίδευση είναι νομοθετικά ρυθμιζόμενα).""","""Πρωτοκόλληση αίτησης""",0,0,0
934650,"""Μεταφρασμένα στα ελληνικά και επικυρωμένα αποδεικτικά έγγραφα των επαγγελματικών του προσόντων και επαγγελματικής πείρας: (α) τουλάχιστον δύο ετών ή (β) εντός των τελευταίων δέκα ετών (σε περίπτωση που ούτε το επάγγελμα, αλλά ούτε και η εκπαίδευση είναι νομοθετικά ρυθμιζόμενα).""","""Διενέργεια ελέγχου πληρότητας των υποβληθέντων δικαιολογητικών""",0,0,0
570467,"""Αποδεικτικό ασφαλιστικής ενημερότητας (ν.4611/2019) ...""","""Δημοσίευση στο ΦΕΚ της Υπουργικής Απόφασης Τροποποίησης άδειας ιδιωτικού σχολείου""",0,0,0
934650,"""Μεταφρασμένα στα ελληνικά και επικυρωμένα αποδεικτικά έγγραφα των επαγγελματικών του προσόντων και επαγγελματικής πείρας: (α) τουλάχιστον δύο ετών ή (β) εντός των τελευταίων δέκα ετών (σε περίπτωση που ούτε το επάγγελμα, αλλά ούτε και η εκπαίδευση είναι νομοθετικά ρυθμιζόμενα).""","""Ενημέρωση ενδιαφερομένου για τη χορήγηση της βεβαίωσης και παραλαβή της""",0,0,0
934650,"""Αντίγραφο Αστυνομικού Δελτίου Ταυτότητας ή Διαβατηρίου.""","""Υποβολή αίτησης και δικαιολογητικών""",0,0,0
934650,"""Αντίγραφο Αστυνομικού Δελτίου Ταυτότητας ή Διαβατηρίου.""","""Πρωτοκόλληση αίτησης""",0,0,0
995874,"""Έκδοση αποδεικτικού φορολογικής ενημερότητας για χρέη προς το Δημόσιο.""","""Σε περίπτωση αρνητικής γνωμοδότησης από τον ΕΟΠΠΕΠ, σύνταξη απορριπτικής απάντησης του αιτήματος στον ενδιαφερόμενο""",0,0,0
570467,"""Αποδεικτικό ασφαλιστικής ενημερότητας (ν.4611/2019) ...""","""Τέλος διαδικασίας""",0,0,0
934650,"""Αντίγραφο Αστυνομικού Δελτίου Ταυτότητας ή Διαβατηρίου.""","""Υπογραφή Bεβαίωσης και διαβίβαση για υπογραφή από τον Περιφερειάρχη ή τον Αντιπεριφερειάρχη""",0,0,0
934650,"""Αντίγραφο Αστυνομικού Δελτίου Ταυτότητας ή Διαβατηρίου.""","""Υπογραφή Βεβαίωσης έναρξης επαγγέλματος από τον Περιφερειάρχη ή τον Αντιπεριφερειάρχη""",0,0,0
570467,"""Αποδεικτικό ασφαλιστικής ενημερότητας (ν.4611/2019) ...""","""Επικοινωνία και ενημέρωση ενδιαφερομένου για τυχόν ελλείψεις δικαιολογητικών""",0,0,0
746093,"""Πιστοποιητικό Στρατολογικής Κατάστασης (για τους άνδρες υποψηφίους).""","""Έκδοση Τελικών Πινάκων Επιτυχόντων ανα κατηγορία και ειδικότητα.""",0,0,0
746093,"""Πιστοποιητικό Στρατολογικής Κατάστασης (για τους άνδρες υποψηφίους).""","""Κύρωση των Τελικών Πινάκων Επιτυχόντων και των Πινάκων των μη πληρούντων τα προσόντα υποψηφίων, από τον Αρχηγό της Ελληνικής Αστυνομίας.""",0,0,0
